,serie,sMAPE_ESRNN,MAE_ESRNN,MAPE_ESRNN,RMSE_ESRNN,sMAPE_LGBM,MAE_LGBM,MAPE_LGBM,RMSE_LGBM,correlation,winner,new_trend_Acomulada
632,D986,1.8720397507684063,37.86325892857143,1.857143073057024,42.30330566550081,16.835479869920814,315.4192971570189,15.518314169145878,317.0825447624126,-0.5907465546700341,0,5
633,D987,1.0494415976527651,11.630937499999993,1.0539963784799795,14.764749638640705,1.0991398719243275,12.168819990145462,1.1051398845421252,15.845521193288914,0.0803618533799601,0,-1
634,D988,1.87746918601829,36.25156249999998,1.8623231715367192,40.53682823265853,5.39093366345142,101.9631235176103,5.237486084329877,106.56153015510836,-0.5954778008598548,0,5
635,D989,1.8419752368436844,25.871830357142844,1.828166198019036,28.851091643724647,14.865037346833972,195.1822912978961,13.82650532264836,196.45015330158225,-0.6020336325832187,0,3
636,D990,1.847894767229738,26.883124999999986,1.83369047210765,30.01701086913646,17.853560054996972,239.45287603034956,16.380756753330655,240.56294207317103,-0.5785902691748639,0,3
637,D991,1.451077109155366,24.51419642857143,1.4440619915238766,27.80439594511572,19.838400991112177,305.8898249591757,18.041701496710857,306.69809565325096,-0.5751388969042911,0,3
638,D992,1.715836055510761,26.992276785714303,1.700629926527789,31.90436829268268,22.1729100765306,315.02649943317164,19.9516685137207,315.9478355754506,-0.5711641066312476,0,5
639,D993,1.7130017061355318,26.014687500000004,1.6978109865627369,30.749038893679984,19.960437160640108,276.53919086971604,18.140440239090367,277.51697762578544,-0.5644662762344983,0,5
640,D994,1.977323681541493,30.356071428571404,1.9570829170135409,36.47095140252521,2.425610137654055,37.08083721184733,2.381250859120685,46.12220847771855,-0.6642566796436229,0,7
641,D995,2.113951552454115,32.904107142857164,2.088269906006168,37.592956355920265,20.40694980349112,290.04687941124115,18.508812765847008,291.0336169745005,-0.4723807997920068,0,5
642,D996,2.128734582036624,37.28285714285708,2.102547267640919,42.64020055735459,23.486411327672315,370.4499791625871,21.00990509241753,371.42876097911375,-0.4588726824354534,0,5
643,D997,1.7545982829774147,28.24982142857144,1.739997539929952,31.337653679141955,18.40886468465781,272.61939182318804,16.849014176567163,273.64729132045966,-0.2119256121635411,0,3
644,D998,1.7092018528258404,23.07611607142857,1.6942999885509218,27.219304368944503,12.960108634111135,164.9177564656523,12.16172575125358,166.2106430511612,-0.5860594002778357,0,5
645,D999,1.8402994414339668,22.98232142857145,1.8265919714546648,25.610260525743005,4.388290312255176,53.96540440066372,4.282195118875779,57.48751475085018,-0.5946973318056961,0,3
646,D1000,1.7550861408560905,29.2740625,1.7402002413160755,33.87366558100811,21.34464493869229,322.902537317096,19.276917741257314,324.0172186400074,-0.3681027576602689,0,5
647,D1001,1.4797399892410334,21.44745535714284,1.4725102839720636,24.362253978019112,14.736111009718092,199.62126991702584,13.71785702265835,200.5322762845361,-0.654103733701206,0,3
648,D1002,5.045343153652265,55.19084821428567,5.228684895907061,64.90839141805002,1.854200732466719,19.856921305789847,1.85438599640378,26.692143445278635,0.8574159630779297,1,-7
649,D1003,1.78898756624022,28.80227678571428,1.773286588168407,33.16431231796367,20.07462201612293,294.8744858370718,18.233852426117707,296.01181740445026,-0.4109142163813635,0,5
650,D1004,1.7381194050216071,38.35508928571426,1.7220438320633735,45.40449750145215,5.412853320288569,116.87823658201808,5.259129013077722,121.7775025500955,-0.5679605669597398,0,5
651,D1005,1.7478173837425253,25.0196875,1.733105320597051,28.850105323004257,15.921662592898588,211.9395681337576,14.737370561646872,213.18888765314412,-0.3293791864439663,0,5
652,D1006,1.7748343092457226,29.59799107142861,1.7594557524374572,32.92216044311475,20.40968055225364,310.2460436320856,18.511785129592795,311.2155971833324,-0.1935605109981521,0,3
653,D1007,1.7453069236336167,39.960848214285726,1.7290095599551598,47.35315646977161,17.446487810743108,368.6951878557853,16.03747345117428,370.3985016761423,-0.5793008766682628,0,5
654,D1008,2.815931805701092,35.94156249999997,2.7710848471755263,38.62481010016017,1.3496064962571197,17.377059144649106,1.3458263520380809,20.28395569105356,0.315687574657309,1,3
655,D1009,1.8238602909372823,42.81866071428577,1.8070768319489647,49.53013216404238,25.3257642357127,529.8038779550608,22.470219813442117,531.177207769087,-0.4573321730114849,0,5
656,D1010,2.1194315044740546,47.23330357142855,2.093343756286618,54.10618812910038,40.21814977696757,750.6813957712153,33.478255275275345,751.4771717063637,-0.4458094646043535,0,5
657,D1011,1.4937084143832196,33.478169642857175,1.485769141575385,38.05727368932335,32.87850627990454,634.8405172860988,28.231224743649403,635.5450024740295,-0.6239450682588757,0,3
658,D1012,2.745390041454867,35.03660714285713,2.795931054014731,39.99700766569695,1.1178475745473386,14.106074389114838,1.11983963996716,16.538144196348107,0.7102837319625899,1,-3
659,D1013,0.7318969455155443,12.93709821428573,0.7306182951452384,14.821700103068892,0.7691536670649901,13.589365744114309,0.7658934129684855,16.009665980931455,-0.0919701007123213,0,1
660,D1014,2.155909450275364,49.84941964285713,2.128655089682952,57.234035034431614,43.391156304771656,829.5227985158775,35.64939174330198,830.2983228610539,-0.4898550013236444,0,5
661,D1015,1.8201098787717052,42.60044642857146,1.803462808155151,47.480754673251774,28.74630358168809,590.9459564434837,25.12671000720025,591.9609448409632,-0.2539166390156977,0,3
662,D1016,1.8039792450799528,40.69419642857152,1.7879623182737563,45.22434622049761,16.814367951165583,351.5379078810239,15.501841641571009,353.12034122022726,-0.2501345567849934,0,3
663,D1017,2.829065115935846,70.62272321428564,2.881293094098588,81.1388274127928,3.5557279818486185,86.85861752863927,3.478373693890114,97.62768193398205,-0.7760237658025809,0,5
664,D1018,1.5212386948604395,32.85303571428579,1.512702315467041,37.40925949523925,26.2131194887166,502.1763717081748,23.169593272956053,503.0033631753992,-0.6372423023617108,0,3
665,D1019,1.465252806087762,26.585133928571445,1.4671849793416436,31.077068779634804,1.259360385042165,22.80889285005321,1.2608830019911244,26.93745761976704,0.4721299788414735,1,-3
666,D1020,2.6446629614919672,19.00314285714288,2.620381667781622,22.899302788605628,1.8835464644211413,13.421368672081128,1.8661788127941448,18.044658934187957,0.6298323749801845,1,1
667,D1021,0.5542411470820339,15.72705357142864,0.5521389867787835,18.8763745951691,0.3936949422839823,11.178301435884416,0.3926784231080769,14.654565973966022,0.1243443237961196,1,-3
668,D1022,3.498264066550976,195.04888392857143,3.5729638777117287,212.52093358701228,1.3739445972132485,75.73746138889432,1.382249271248714,88.02205323552512,0.7239063403103252,1,-3
669,D1023,0.8276315641340006,73.69017857142846,0.8217246055194666,100.6715388378236,34.37263576798321,2613.079173562611,29.32995453851114,2613.9515770526514,-0.4877748188302342,0,5
670,D1024,1.4774484046504084,166.3209821428574,1.465075876258772,178.14583104228296,0.65892576973505,74.44623482664272,0.6593061123787292,103.85405604691404,0.3917441727489908,1,-1
671,D1025,5.995306743817308,37.15354464285717,6.221237381735835,40.78113971032571,1.7276335389931683,10.470427705970232,1.750031542838986,13.151680685185186,0.7453447707925787,1,-3
672,D1026,2.185051246789015,33.81151785714288,2.148910505419074,42.22438299962074,1.1973330564760991,18.63187581694253,1.189046162073531,22.56067786930389,0.6628703806432914,1,5
673,D1027,2.23143824522956,33.76549107142858,2.191594828145368,43.41476224355103,1.2332179232588425,18.78121725287612,1.226262317052192,22.832529980088367,0.6824968688126805,1,5
674,D1028,2.2374339248295145,37.40236607142861,2.1975850825119774,47.93821683989786,1.133897125516799,19.07217380135572,1.1362722721960503,23.89879264963894,0.5453836121092924,1,5
675,D1029,11.962407761218138,133.93276785714286,13.10392775559787,159.38252980391678,3.4638078556993808,36.88814089652647,3.511926184679424,40.86563646699583,0.9248707634803714,1,-5
676,D1030,2.174216617313108,30.45245535714285,2.138105266095641,38.21192714512018,0.8065620747413781,11.379054672957343,0.8061889260995622,14.30807146545438,0.7582096879343921,1,5
677,D1031,1.824037878232548,26.904017857142872,1.7961877341311678,35.23338394868491,1.079248813433482,15.989118373574296,1.0716915428851848,20.01587855598781,0.6816954497592702,1,5
678,D1032,4.749326909008682,50.27553571428571,4.919416317951321,60.23057254257014,2.3013949117331034,24.15392115319076,2.334535979505575,31.34842626311068,0.6748771775410526,1,-3
679,D1033,2.308869762042716,37.00299107142858,2.273403861714036,43.241602164866656,1.2215873347572186,19.759879546031147,1.2180049637988586,22.861475724399455,0.5099658249450894,1,5
680,D1034,2.1358141395798094,34.28897321428575,2.102588289948059,41.980199029053885,0.7368727902641323,11.928710244178236,0.7382176121345373,15.393731034798714,0.7802547746023664,1,5
681,D1035,1.8334336480901692,29.83339285714288,1.8064550774495909,38.408722259293135,0.7889572822158424,12.93558648711696,0.7888705762603013,16.482211647402448,0.727020206272691,1,5
682,D1036,1.920348481400963,34.49669642857147,1.8907810019605544,44.3672977571078,0.7997064013324454,14.436323197027589,0.7977585301611455,17.57546326532957,0.7485486001596056,1,5
683,D1037,4.312803621269375,48.94080357142853,4.156993914084197,65.52067996537424,1.1609339368929914,13.098799794388569,1.1597597862774045,15.17896132610674,0.9507597415176964,1,9
684,D1038,2.571788607627179,33.8722767857143,2.519993749996491,43.1744627013237,1.3397653630157556,17.773971530189492,1.340822358479509,23.49997858960056,0.5982495213905936,1,5
685,D1039,2.258430472392594,37.4385714285714,2.218131509206484,47.6904953322303,1.4953118080518948,24.995246206123703,1.5039624033451342,26.836358933387025,0.6323813527266595,1,5
686,D1040,2.5054972439308942,39.18910714285713,2.45661217036177,49.68967924410153,1.1037119516957892,17.33237410785609,1.0980231909059983,23.613991550762137,0.6087947348533614,1,5
687,D1041,2.1809776778867027,32.79651785714282,2.142997051455478,41.988965239659336,1.1648473880999357,17.618035468165722,1.1595328310033506,21.263798391523533,0.6070882411786793,1,5
688,D1042,4.43737779240571,60.180312500000014,4.309775897441821,69.79220872841645,0.7634750450037813,10.55112530932828,0.7591286644368556,13.365382059856897,0.94359332047584,1,9
689,D1043,5.699115879279276,45.47837053571427,5.517204726574171,55.74115414249149,2.7248736916217413,21.5313884361074,2.739615477828793,23.873460163320456,0.8801789678350179,1,7
690,D1044,2.560774066494992,27.53343750000004,2.5124131391573803,33.922638765913184,1.002002408324044,10.867843163708828,0.9993774482059912,12.696936137159744,0.7069768836773683,1,5
691,D1045,3.217673851506355,55.93696428571428,3.15051853330328,64.68802161970503,1.0133441032572232,17.848164518143985,1.0105345360971336,22.020780409760405,0.7621139442454092,1,5
692,D1046,2.6070116345500693,41.64495535714283,2.56195336528914,48.57468029503136,0.9342337883890568,15.08613155846727,0.933577341741351,19.187795707703323,0.6430010534815823,1,5
693,D1047,3.2232970694087046,22.225330357142862,3.1645480793905554,25.58910960175011,1.4385550401660876,10.035598359964938,1.4470247746486244,12.615493275499276,0.3786983285809074,1,3
694,D1048,5.564319636825249,76.57111607142859,5.760857543016421,84.49689146216548,2.256176967062524,30.292030838781493,2.2638056637859503,37.74170888104308,0.3840274999824432,1,3
695,D1049,2.5259231291441253,42.03986607142853,2.480239412466487,51.01144481260472,0.884820014569888,14.836357558669697,0.8807111111307452,17.84716901001267,0.8250609071019123,1,7
696,D1050,2.5469079635204777,46.755758928571495,2.500579389902552,56.65392534604255,0.9425789536670842,17.479730467867967,0.9398669346413496,21.40173792964885,0.7333135244572371,1,7
697,D1051,13.447173736731283,172.50660714285712,14.90946866186666,204.7471092354912,4.028404979783608,50.25807863577471,4.084468895101102,58.16443813544102,0.8907864360676961,1,-7
698,D1052,0.7510913941954395,10.792410714285747,0.7470696308180329,12.931767626697182,7.986072019347123,110.68017241197413,7.678800531073169,110.81342853055013,-0.752701152962196,0,5
699,D1053,0.9466977430188932,122.580803571429,0.9407307358170118,142.0212033909433,17.244103616781654,2063.8975395284,15.874680469314807,2064.584421059499,-0.7598374769579099,0,7
700,D1054,1.190643480781842,16.331785714285697,1.2000058207204285,20.454332029482647,1.4383434090379827,19.769407051936177,1.4442360275368449,23.124469734350612,0.2598928293997283,0,-3
701,D1055,1.48519075747256,26.416830357142853,1.4719949569979895,29.05265845798904,2.601910785988989,46.00841015449274,2.5668953284969,47.15093197993741,-0.3852508270538158,0,3
702,D1056,0.9116440709906276,14.30178571428569,0.9053482454179996,17.754199773524395,4.177682350217586,64.43015686012268,4.09086428620875,64.98097400322474,-0.5851781170761617,0,3
703,D1057,0.5908334317862651,9.882589285714287,0.5884559115564689,12.197698237745817,0.974245178265726,16.2559633478578,0.968502359682533,17.953615617881866,-0.3235712602834426,0,1
704,D1058,0.8378835996453742,11.869330357142871,0.8324514725043688,14.859841265968406,0.8687348158791941,12.3192146163689,0.8665544785536968,15.475726233848036,-0.255685969405863,0,3
705,D1059,0.7501524572701005,9.556026785714298,0.7461564399920315,11.429437530832605,3.3959188202500665,42.67115684412399,3.338545738962454,42.94213487164089,-0.7436057405682924,0,5
706,D1060,1.4496826295855314,22.86875000000004,1.4371566686351405,25.101861303577067,0.7053965897337698,11.210201737684494,0.7092826322260568,13.992241649422024,0.4190918471407644,1,3
707,D1061,0.5687015901656681,8.434866071428539,0.5665318337697247,10.429014427853826,0.4864081997532421,7.20843103485931,0.4845282746352733,9.58234834634039,0.3000131008466005,1,1
708,D1062,0.8313032231168317,11.866205357142867,0.8264711522861758,14.084207019228712,7.341719059574666,101.44683644407712,7.081108343606542,101.59357972504004,-0.7817124871849372,0,5
709,D1063,0.8529766821919789,13.626741071428553,0.8473217390939644,17.09222113576214,1.89315543853834,30.06181260453091,1.8738135829036104,31.436496590527707,-0.3197150985490553,0,3
710,D1064,0.9445044801629268,15.660446428571406,0.9391496326307144,17.22282002066691,3.757826712394464,61.40206354234509,3.687463365937537,61.90450296513352,0.4165186162063004,0,3
711,D1065,1.0017486700618994,143.34553571428555,0.99430165109706,175.75823066736135,25.57787441254738,3257.4390831980418,22.676616592237707,3258.4149104987205,-0.5805869211427424,0,5
712,D1066,0.8203471700888526,10.382098214285747,0.8156742923006293,12.279298280713832,2.688721202996869,33.698789879118216,2.6523581509733702,34.04432079058812,-0.7641132851636334,0,5
713,D1067,0.9300397711787496,13.673080357142876,0.9248438894761212,15.042134712638676,0.9995994015886964,14.77109159636203,1.0025818975806222,16.499789207466836,0.4490084179196721,0,3
714,D1068,0.9300287438060372,103.43839285714265,0.924237636506412,120.1738148038452,4.257534034763316,465.5564213972769,4.168004086272251,467.7972510456549,-0.7340375092316852,0,7
715,D1069,0.963307700492814,120.6446428571431,0.9564126820020228,147.99969460709954,14.09945737244774,1655.4045406270343,13.169710873485045,1656.874278332557,-0.5453231585705592,0,5
716,D1070,1.517635847986631,219.2339285714283,1.5039408478895957,240.3936192736818,33.541382104350674,4176.834130799619,28.72311235061205,4177.712008291478,-0.3442917935346274,0,3
717,D1071,0.654167003795422,91.80937499999968,0.6511472177005615,112.3625791517726,27.16475139650665,3362.5132216350585,23.915641424762395,3363.1414701089366,-0.374000463630866,0,3
718,D1072,2.9238899824483964,158.00656249999994,2.8757028458885507,169.4491338918614,0.4441009581916268,24.31167965101031,0.4441895140455719,28.061687030185283,0.8397029758580714,1,3
719,D1073,1.5495757413320517,195.84107142857175,1.5354458465134069,213.63996026672547,19.200769618252437,2229.1967477519984,17.517591717352783,2230.455827402598,-0.3280554229741521,0,3
720,D1074,1.2382119189457172,120.50258928571436,1.2253819375279282,159.35073988237502,3.586446025416655,352.1050092375872,3.6196874726726462,377.1484608730778,-0.7753289116622256,0,7
721,D1075,1.0196247245503982,130.60580357142877,1.013512313857016,142.17789332735427,23.79046034647352,2734.694622405807,21.260555991400015,2735.403815888708,0.439090298037073,0,3
722,D1076,1.7274833762504225,244.1258928571428,1.747848811363722,283.44496921761856,1.1839594592785097,168.59842128908454,1.199186073517124,251.6848812725958,0.5197991698494429,1,-3
723,D1077,0.9268977294701096,123.63437499999988,0.920401537068014,152.88511615467817,21.94429109395308,2645.5937474974785,19.77333639136197,2646.793688493838,-0.2415088716116002,0,3
724,D1078,1.872547564514368,30.06040178571433,1.8449075087904705,38.242902833854046,0.9438148783593934,15.145798826678986,0.9388449958906424,18.0672686167506,0.8156296883662473,1,5
725,D1079,1.9546109187223304,27.506741071428564,1.927419463131496,33.4836926956182,0.7385579946838963,10.481880854019762,0.7382701685924828,12.706487958153115,0.8425760847683516,1,5
726,D1080,4.74725977770781,74.26857142857145,4.607788486962936,84.23204111064378,0.842990361716173,13.36869044303923,0.8384217482072038,16.19935698920987,0.950406607460803,1,7
727,D1081,2.4254286227951622,50.35638392857144,2.388294638703241,59.84681306292812,17.50606062317437,336.30272100680224,16.087256171399606,337.87503022911824,-0.5739970761434618,0,5
728,D1082,2.3380833442439517,35.242276785714274,2.3043897640216664,39.75618758171317,0.7906710684831085,11.980711672835112,0.7900519989048029,15.42029442257581,0.7347596766147108,1,3
729,D1083,1.2860416517038076,13.608973214285696,1.2751563212164327,16.13823439892073,0.7708390548837831,8.21180826792777,0.7733969186700933,9.70202336261555,0.6501689835505126,1,3
730,D1084,1.2344675911278635,15.60700892857145,1.222215420999961,20.102713371710173,0.8006761304842106,10.144886842972223,0.7994056274690643,12.228291499145804,0.712315233725074,1,3
731,D1085,1.923579058018316,24.522276785714293,1.901733772412879,27.07426339674937,0.6483595824071947,8.33283452131114,0.6479774819259834,10.544222703462951,0.6918094491354441,1,3
732,D1086,1.414657022309994,20.714375000000015,1.401267821235415,24.72734191250723,0.6844647858928726,10.02243930560662,0.6807672452226486,13.521698737287023,0.7853745727347596,1,5
733,D1087,2.0039200372628225,34.21959821428571,1.97532333181157,41.60276341811247,0.7014391472613921,12.023484950633312,0.6983220790194947,14.911782867351617,0.8587465153541196,1,7
734,D1088,1.32621778091262,33.80651785714277,1.3315936186423665,39.80711085063256,1.4456562867826817,37.07460792149271,1.4523700691229122,44.625662286507264,0.1206851662934033,0,1
735,D1089,1.769170031816614,28.1405803571429,1.7469984262113258,34.192058730319765,0.6221583078023606,9.950788063107114,0.6206481553340774,12.796377660688917,0.8197116909136308,1,5
736,D1090,2.08037150086805,34.11013392857145,2.0519965274567906,39.66079925112104,0.8419862501694532,13.873589619104225,0.8376589786951416,18.58002159958612,0.6599465884393199,1,5
737,D1091,1.3517373206104513,18.17616071428571,1.3396288961647338,21.54304449143203,0.6265688034504856,8.440164367143568,0.6271347601588629,9.943322505278974,0.6518719689470146,1,5
738,D1092,1.614855851135332,25.39593750000001,1.5969490207718755,30.565958629253306,0.7432731905221481,11.697742974478064,0.7388271385393104,15.07070125047816,0.8409572148050664,1,5
739,D1093,1.4208736608079928,18.35919642857141,1.4084155132799303,20.84239656935986,0.6749805479672749,8.759436034622533,0.6754091782464612,10.649136142368292,0.6148607418988435,1,3
740,D1094,1.863654923745364,28.46504464285715,1.8413170291231509,32.81759530464171,0.911524808518724,13.967645091368402,0.9058892971048896,17.39382682965564,0.6840765898406298,1,3
741,D1095,1.2321488293065526,190.7446428571425,1.2218018119527454,225.9822171836951,12.10615492776695,1773.8855253737177,11.412233735065229,1778.6723511205184,-0.2073877558934614,0,1
742,D1096,1.1304111158381165,124.45401785714276,1.120572334682947,155.77543844833917,0.5731403174086213,63.21084351384395,0.5715718403230914,79.44958203920504,0.6571744973793402,1,3
743,D1097,0.7621189630484556,44.01232142857153,0.7609218683603538,52.162400307687015,0.6343960170097738,36.682471829420784,0.6373045639872202,46.7400093035659,0.5819323493329487,1,5
744,D1098,1.169907974400564,132.23794642857098,1.1607889774731697,156.57081970160064,11.210500732048876,1203.907366733636,10.6123715929022,1207.8038079683572,-0.1999481305899925,0,1
745,D1099,5.17300668779238,274.0905803571427,5.002655419430364,315.7540834905098,1.3992458646729924,75.65200184944102,1.3896120286071618,96.58603324390644,0.7866654471016625,1,3
746,D1100,0.8344520310327732,98.69017857142846,0.8301301473820766,113.062780985594,0.5235218321346552,62.11762704980863,0.5230975668123716,75.27237724606714,0.6206586574951687,1,1
747,D1101,1.951106329137989,91.73151785714286,1.9491570996035013,103.84160015857476,1.29524574563089,61.01359229488526,1.3016273244116112,78.57007763332315,0.7976385658680035,1,-5
748,D1102,1.174549767520738,119.68794642857144,1.1653822234910924,141.54193816493614,0.4246845023338153,43.305224075927335,0.4236262547328193,57.90851510583165,0.7905382375348192,1,1
749,D1103,0.7661844294382305,75.12933035714299,0.7696830018997413,92.48861343692823,0.5639715913450769,55.26597197466812,0.5659008792720428,71.82507414791638,0.5785318086391162,1,-1
750,D1104,1.7095205750249218,216.80625000000012,1.6916470291468853,241.37810512077624,21.752555116847414,2505.3440929841795,19.61639368343635,2507.4871611704007,0.0500873587829658,0,3
751,D1105,1.1588968779790214,138.0062499999997,1.1485376744805955,172.6395137331219,16.42304755860093,1813.3476267379515,15.17414895094474,1816.027524272848,-0.191047395502013,0,3
752,D1106,0.8430650943804402,110.59196428571418,0.8385688025325642,127.28238690260712,25.5901111049658,2983.7808433129694,22.686159200282404,2984.7233282290204,-0.3522559062750205,0,1
753,D1107,2.4584348619182146,178.723392857143,2.45901980156962,193.5002167628679,0.9657939692541708,70.43812766438694,0.9681986599084866,90.86492713263098,0.8833141725343095,1,-5
754,D1108,1.1924628004107858,183.06651785714257,1.1815966627438053,227.72897035059407,21.23261321480676,2957.539167446085,19.19248258089696,2960.149040044031,-0.173076020728633,0,3
755,D1109,2.1302697483970645,176.63700892857145,2.104358426539412,208.03013348518215,1.1306687250566054,93.80599745891602,1.1244860596271675,119.61444734941416,0.6653051967090741,1,3
756,D1110,1.75274701840635,264.5111607142857,1.734361366378634,291.3046760785785,31.497998683265312,4136.28379123046,27.210378435024975,4138.05283519942,0.1218360405702551,0,3
757,D1111,1.2208073037118663,16.604017857142885,1.210731860836152,19.634105667362192,0.4963102443340139,6.76344679943231,0.4950747571386883,9.073864405125455,0.6762569309367353,1,1
758,D1112,2.45031097132086,167.19955357142868,2.4018226948210804,220.52374264522336,0.8548064274380419,58.52935556812021,0.8554782130233686,72.52040531372897,0.8884603911954186,1,9
759,D1113,1.0917171332086526,124.2433035714287,1.083445730037459,151.67969794042654,12.228480031353218,1317.1491174869077,11.520293719127238,1320.8911299708966,-0.2500130759196133,0,-1
760,D1114,1.13858720353933,170.38749999999996,1.128721713625344,211.54801886501863,17.673005292990972,2437.909275472128,16.235639790376293,2440.915142948622,-0.0918188196639224,0,3
761,D1115,3.6215711251491047,418.1540178571431,3.711686658759061,523.8202071482666,1.0612747118526669,119.71134758971196,1.060906672317253,133.48816934319973,0.5448263121577056,1,1
762,D1116,0.8577073932207493,61.48803571428588,0.850777948769995,87.07992580358356,0.8105701502527574,58.06555369555391,0.8099198008941646,74.78783647729993,0.3527736729507231,1,-1
763,D1117,1.761989681551635,272.8883928571426,1.743411068065501,300.5261384259811,33.96545004279861,4529.368670348648,29.032712272336337,4531.070173309645,0.1043987319978872,0,3
764,D1118,1.7797300968048126,247.6513392857144,1.760799486714732,272.57454562250865,23.90095178788445,2992.8060447910416,21.34737317125389,2994.885070450481,0.0818219597837421,0,3
765,D1119,0.8454716146973126,114.26651785714304,0.8408505719265343,131.75329360844893,1.0838619376485492,146.2776639007669,1.0765089496169176,164.32316290863062,-0.3137190960983135,0,1
766,D1120,1.2679489659984815,199.09196428571417,1.257309276710745,230.56615651023392,27.255751085561297,3782.187057300968,23.984833461434025,3784.2159545539503,0.3323232672742475,0,1
767,D1121,1.180216949823723,17.33812499999999,1.1697705128051568,21.4196482887208,9.27974629704894,130.74344011667108,8.865136553458552,131.33877976738805,-0.0827716367036947,0,3
768,D1122,6.8521070896038285,564.346875,7.324764192767633,759.1851941991381,2.1819202813114678,177.13622494367414,2.2236413283841934,230.27553812063667,0.9494436833892368,1,-11
769,D1123,0.7247144874975577,41.53285714285721,0.7220480903812263,49.05631078113563,0.8960385674600533,51.58092350106784,0.899922095135262,62.60363847851662,0.1430075100594486,0,-1
770,D1124,2.7447847075579115,237.1043749999999,2.6964142477084807,272.03280691100764,1.244311251253509,108.42663451067789,1.240535894077187,127.14194931347612,0.4222747414428321,1,1
771,D1125,1.2621018452440462,193.10267857142816,1.251554498963275,223.6798329100536,23.49121251077229,3229.833617244429,21.019902569240752,3232.0885658550897,0.3557918137032796,0,1
772,D1126,1.6367984237116011,14.23927232142857,1.6422262476799696,16.86031107886389,1.0836468904747396,9.397321535620588,1.0835840421804406,11.374109166087123,0.5898827270673358,1,-1
773,D1127,2.568807177463424,36.43375,2.528511738671837,42.04711335004377,1.0259109912641078,14.579929008273323,1.0215789977051737,17.655625324403484,0.7938091343589176,1,3
774,D1128,2.170121089457732,30.50816964285715,2.144004971970704,35.2021528260442,0.8492071380921602,11.916944421143157,0.8455196767651918,14.515271836439178,0.8669827853605264,1,5
775,D1129,1.8977862543283808,25.07995535714289,1.879472877862289,28.48023211144273,0.7278916122606051,9.578993730558782,0.7244809405588111,12.665626205289042,0.8592914530024984,1,5
776,D1130,2.198714487796912,29.893482142857145,2.1699214382783207,35.013099701760865,0.9003811550356465,12.160057649695007,0.8952937203509108,16.472031507682587,0.8440268704160502,1,5
777,D1131,2.0076839168793565,21.82254464285716,1.9835174490069951,25.72084055847707,0.8463975181336871,9.190072947059532,0.8448068447084854,11.047772544123967,0.8246478744385068,1,5
778,D1132,2.096960604081254,25.80875,2.070130290166491,30.55915437885097,0.8887161671179807,10.922275240729764,0.8855494842376262,14.37841918388589,0.8491618789076618,1,5
779,D1133,1.666792830543334,194.7491071428572,1.6365951285279352,292.920299165057,0.7861936048069214,92.06263363777946,0.7821529446200872,116.9390120723974,0.898481907819379,1,11
780,D1134,2.080064174918633,20.923468750000023,2.057006580306214,23.951777068802823,0.9002366340206163,9.051366492765478,0.9014029016307924,11.709445801709672,0.7415767991166913,1,3
781,D1135,3.4343594691594133,23.587937500000017,3.3666333566338933,25.5780660828037,1.1094221676169922,7.721297489707483,1.106733206560062,10.252835081864738,0.2855314661349736,1,-1
782,D1136,2.485414499435296,31.130714285714248,2.4481464698624404,35.76457795852395,0.888559055525312,11.121485238195662,0.8873569564268805,14.65240342854014,0.7810062106879434,1,3
783,D1137,2.120393675190474,27.675357142857138,2.093885214114632,32.383366302131655,0.9648173387581246,12.552718952139005,0.9616809358502334,16.068905101851197,0.7812378090721928,1,5
784,D1138,1.7693424814004748,20.65236607142856,1.7544462587877292,23.283513259476987,0.5788518098477756,6.737495389930781,0.5798762299066557,9.368935066987977,0.8408078987382746,1,3
785,D1139,2.1482075368570235,36.594955357142894,2.119416559245454,43.50697029380702,1.1406202871865525,19.42604680916549,1.1369810768243565,23.112478009792504,0.6981850432505873,1,5
786,D1140,2.007607777812038,23.136562499999982,1.984974226418016,26.294581438580327,0.8226090434225048,9.450082798674933,0.8197110920662412,12.832924773129989,0.7896025765871567,1,3
787,D1141,2.5697522418550776,42.28250000000003,2.5293088692584083,48.786658573254506,1.436678219008982,23.746120201598096,1.4297251326998055,27.02001404646653,0.5963171017362201,1,5
788,D1142,1.953358165206492,16.762089285714303,1.979540935739029,20.80677434311457,0.8073045280240211,6.928881291104736,0.8111954300372756,8.183583247977646,0.9434321098374564,1,-7
789,D1143,3.6515748906630674,49.44562500000003,3.571820167419765,55.01646752052972,0.8272564442396654,11.278613709359888,0.8224950059158966,14.469699623284962,0.8879686633119102,1,5
790,D1144,0.9535535612105096,128.10669642857152,0.9614576856616204,174.66964620142096,0.8099998050768381,108.84643729893844,0.8117218837617469,146.02145513688606,0.6950937512539904,1,-3
791,D1145,1.9958380022394104,28.53455357142853,1.971694702349508,33.69967227413238,0.8779961317116866,12.5317289173304,0.8754210261159501,16.02577775359402,0.7832204902413882,1,5
792,D1146,2.392132350952835,20.95101785714284,2.3562439391013625,23.67911883676421,0.7450607589336714,6.5900923026686735,0.744775598355604,8.503383811781946,0.6104217465081834,1,3
793,D1147,2.566958706679854,44.13691964285715,2.5263906923426687,51.099441067115926,1.4362921249906395,24.884673346614168,1.4338798528298569,27.830003801999204,0.7774524743284988,1,5
